Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
15884,15884,15753,2019-04-14 02:43:28,,"If you don't have 3 friends who are interested in learning programming, you'll be stuck behind a paywall if you want to se all of the content. As much as I'd like to support this app, I can't allow myself to spend money on stuff like this. But I'd be willing to watch some ads to unlock the content. Devs, check out DuoLingo. They implemented ads in a way that doesn't disturb learning. You could add a toggle in settings for ads. I'm sure many would appreciate that. 5☆ when all content = free.",4,,A Google user,,NEGATIVE,902cfc7b-55f7-436a-9ea8-a21abe0a1e31,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8.0,1.3.6,"Please go to the home screen
You should be able to proceed without becoming a premium learner.

Also,  thanks for recommending DuoLingo. We're will explore the advertisement integration that they are using. 

Thanks for your feedback. Please feel free to reach out codinism@gmail.com",2019-04-14 08:45:28,dont 3 friends interested learning programming youll stuck behind paywall want se content much id like support app cant allow spend money stuff like id willing watch ads unlock content devs check duolingo implemented ads way doesnt disturb learning could add toggle settings ads im sure many would appreciate 5 content free,torture breaks,paywal
15972,15972,15841,2019-04-13 09:31:45,,"easy to learn, having fun😁 Though it's a beta, but you can learn coading easily from it. Specially recommended for school and college students",5,,A Google user,,POSITIVE,6eef9bac-b4c9-43ca-95bf-28d1505fc9c0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.3.6,"Thank you, Nafiz, for trying out Programming Hero.

Please share this app with your friends.

Also, note that we are working on to add  algorithms, OOP, and more fun games. And then we will add other Programming languages like java, C, etc.

Please stay tuned.

Happy Programming.

💖💖💖 Love from team Programming Hero.",2019-04-13 23:06:28,easy learn fun though beta learn coading easily specially recommended school college students,boosters,special
16074,16074,15943,2019-04-04 07:01:07,,I Love It! thank you for this app! it is a big help for a person who having a hard time understanding a program !!! God Bless 😇🙏💗,5,,A Google user,,POSITIVE,d2d140f0-2a09-4d83-a427-56f11939414a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Wow
 MNST Creatives.
 your  feedback is very encouraging for us.

Please note we are working on to add  algorithms, OOP, and more fun games. And then we will add other Programming languages like java, C, etc.

Please stay tuned.
Happy Programming.

💖💖💖 Love from team Programming Hero",2019-04-05 18:45:40,love thank app big help person hard time understanding program god bless,status quo sloth,person
16115,16115,15984,2019-03-26 03:48:36,,I have to admit I have used many apps to learn coding and programming but non of them are so fun they all are so boring and I dont understand anything. But this app is special. It is so so funny and it makes coding and programming seem easy and enjoyable. The first minute I spent on this app I just fell in love with it. It asked me questions and there were 3 options one was correct the other two were so funny that I laughed so much. 😂😂 Thanks to the person who made this app. You are amazing!,5,,A Google user,,POSITIVE,be3a5f02-d010-4a6a-a11b-cc1eac053d31,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,53.0,1.3.2,"You made our day

Your detailed feedback changes us to work harder.

Thank you very much
We have lot more to add and make this app make you a professional programmer. 

Currently,  we are adding more data structures and algorithms and then we will add other Programming languages like java, etc.

Please stay tuned and share this app with ur Friends",2019-03-26 15:57:10,admit used many apps learn coding programming non fun boring dont understand anything app special funny makes coding programming seem easy enjoyable first minute spent app fell love asked questions 3 options one correct two funny laughed much thanks person made app amazing,"boosters, status quo sloth","special, person"
16139,16139,16008,2019-03-20 11:54:54,,will i get my certificate on the account through which i sign in,5,,A Google user,,POSITIVE,58218c73-e839-4044-b32d-b6c7d5483934,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.2.21,"You will be able email yourself the certificate and then print it. From version 1.3.2, you will be able to download the certificate

Please let us know where the app crashes codinism@gmail.com 

Happy Programming

💖💖💖 Love from team Programming Hero.",2019-03-12 15:19:02,get certificate account sign,status quo sloth,account
16202,16202,16071,2019-03-04 13:15:50,,"Hello Team, I would like to thank you because earlier I thought that I will never be able to learn programming language, but when I started to use it. I just melted down in this app. This app also introduced me to Python Language which i personally love so much. It is also too much simpler from C languages.Keep it Up team.I like the UI and the funny things in the App. I have Just one Request, Please Team Launch one app with HTML programming language. I am very curious to learn HTML.",5,,A Google user,,POSITIVE,b705132a-a99b-43aa-9d2a-68d86a0fac7d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,42.0,1.2.21,"Thank you Aayush, for your encouraging feedback.

Our current plan is to release basic data structures this week. Then algorithms and then work on other Programming languages like java. After that we will work on web development. At that time we will have html, css, JS. We are a small team. Trying our best.

💖💖💖 Love from team Programming Hero.",2019-03-04 13:26:36,hello team would like thank earlier thought never able learn programming language started use melted app app also introduced python language personally love much also much simpler c languageskeep teami like ui funny things app one request please team launch one app html programming language curious learn html,status quo sloth,person
16223,16223,16092,2019-02-23 03:13:56,,"Extraordinary app for programming geek. I loved this app so much. This app contains awesome features like learing by building game, Super hero character 😎, Programming challenge 🏅🏅, forum section and many other things. The awesomeness of this I cant describe by few lines of review. Trillions thanks to the programming hero team 😍😍😍.",5,,A Google user,,POSITIVE,9f4ea372-9652-4267-af51-4cbcf51a2ffe,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,34.0,1.2.21,"Thank you,

Your feedback and support encourages us a lot to work harder.

We are trying to add more contents like data structures this month and algorithms next month. Then we will add other Programming languages like java, C, etc.

Please stay tuned for more fun contents. 

Happy Programming.

💝💝💝 Love from team Programming Hero.",2019-02-25 08:55:06,extraordinary app programming geek loved app much app contains awesome features like learing building game super hero character programming challenge forum section many things awesomeness cant describe lines review trillions thanks programming hero team,challenges,challeng
16255,16255,16124,2019-02-15 23:36:23,,can't open the 3 seconds challenge...😥😥😥,1,,A Google user,,NEGATIVE,6dbe8e8b-6631-4334-8052-59c833ae1304,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.2.17,"Hello Goreeber Superman,

We pushed a fix. Please update your app to version 1.2.19. This should solve the issue.

If you still face the issue after the update, please let us know codinism@gmail.com.

Appreciate your support and cooperation.",2019-02-16 22:20:56,cant open 3 seconds challenge,challenges,challeng
16273,16273,16142,2019-02-11 23:58:47,,very excellent idea about learning to code... it's awesome but it should give choice to choose language.. specially C ..add it bro...plz,4,,A Google user,,POSITIVE,175a0b15-f910-4701-84d5-5395cfc7bee5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.2.13,"Thank you Ajay

Our current goal is to add more intermediate level contents. We will release basic data structures this month. then we will start adding algorithms and real world project.  And then different programming languages.

We have a long journey. We are very happy to have you with us.

Happy Valentine's day
 💝💝💝 Love from us",2019-02-12 10:36:15,excellent idea learning code awesome give choice choose language specially c add broplz,boosters,special
16281,16281,16150,2019-02-10 07:20:46,,Great app.... Very good way of teaching that i found nowhere. Great work devs. Keep this app alive. Thank you for providing such a value in just 1 minute of operation. Great work👌👌👌👌👌👍,5,,A Google user,,POSITIVE,6a2aac13-7ac7-44e5-bf55-79c24159aaec,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.2.13,"Thank you Harman,

💝💝💝 Love from team Programming Hero.

We will add marking on the certificate.  

Please stay tuned for more contents.

Happy Programming",2019-02-10 19:02:44,great app good way teaching found nowhere great work devs keep app alive thank providing value 1 minute operation great work,torture breaks,live
16342,16342,16211,2019-02-06 10:20:37,,"Very excellent At first, I didn't think much of this app and just decided to go ahead and try it. After trying it, it's really a wonderful app especially for people who find it hard to just learn. It also shows the result of what we are doing. Thank you! This app really helped me to do better in python and memorize better.",5,,A Google user,,POSITIVE,b017afec-cffc-4de9-af1c-7c342d4c6488,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.2.13,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-08 13:51:59,excellent first didnt think much app decided go ahead try trying really wonderful app especially people find hard learn also shows result thank app really helped better python memorize better,boosters,special
16346,16346,16215,2019-02-03 23:53:33,,"when presenting a challenge, the app doesn't always give a full list if requirements needed to get a correct answer. which means, if you get the correct answer through a different means, it is counted as wrong.",2,,A Google user,,NEGATIVE,99ecf8d5-e243-428e-9095-f8126781aa0a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,43.0,1.2.13,"Hello Kit

Please let us know the questions that you feel we should add more requirements or where we are not accepting your answers that you think is correct.

This will help us to make this app better for everyone. 

Appreciate your support. We have a long way to go.

Please reach out codinism@gmail.com 

Happy Programming",2019-02-04 09:18:54,presenting challenge app doesnt always give full list requirements needed get correct answer means get correct answer different means counted wrong,challenges,challeng
16402,16402,16271,2019-01-20 08:26:46,,"Recently i found this app while searching best programming app on Play store. After downloading this i was totally overwhelmed. I must say this app is great for either people that already know all about programming but would just like to refresh their brain a bit and especially for beginners that are interested in the subject, this app shows you from start to finish. And one more good thing is this app doesn't contain any annoying ads and don't stuck their user by buy premium subscription.",5,,A Google user,,POSITIVE,757b6622-697a-424e-bc51-a385300d15f3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,77.0,1.2.13,"Thank you  Shawon for this detail feedback. 

Your feedback encourages us to work harder for more features.

Please keep exploring more.
Happy Programming",2019-01-21 08:59:52,recently found app searching best programming app play store downloading totally overwhelmed must say app great either people already know programming would like refresh brain bit especially beginners interested subject app shows start finish one good thing app doesnt contain annoying ads dont stuck user buy premium subscription,boosters,special
