Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
95517,2017-12-02 22:36:35,,5,,A Google user,,,POSITIVE,python,93087303-a2ad-405c-b757-dbab92702e25,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome.. It makes me enjoy learning python,0.0,1.6.1,,,awesome makes enjoy learning python
95556,2017-12-02 11:43:59,,4,,A Google user,,,NEGATIVE,python,346fb2db-d713-4b97-ab0f-ada16c60606f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,make more lessons on java applet and awt... and python,0.0,1.6.1,,,make lessons java applet awt python
95698,2017-11-30 18:47:01,,5,,A Google user,,,POSITIVE,python,2248b1ed-1c6a-4432-9e70-a7356801e559,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thanks for online and offline features so I can use with Qpython,1.0,1.3.3,,,thanks online offline features use qpython
95725,2017-11-30 11:14:04,,5,,A Google user,,,POSITIVE,python,74d65de0-bf38-4b17-8824-010f173ccb1c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy and quick helped me learn HTML and python pretty fast,0.0,1.6.1,,,easy quick helped learn html python pretty fast
95890,2017-11-28 17:40:21,,5,,A Google user,,,POSITIVE,python,a3230152-5edf-4815-aa12-ada106146f12,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Don't write reviews normally but just had to for this; It really helps with my python programming and GCSEs the community on here is great and you receive a response to your question in around 15 mins! Amazing!!!! Easy to follow, and competitive on the challenge mode! Brilliant for first time coders and past coders looking to improve. I've NEVER learnt as much coding as I have on this, and it's completely FREE!!!",2.0,1.6.1,,,dont write reviews normally really helps python programming gcses community great receive response question around 15 mins amazing easy follow competitive challenge mode brilliant first time coders past coders looking improve ive never learnt much coding completely free
95919,2017-11-28 11:16:32,,5,,A Google user,,,POSITIVE,python,cb09a5fd-afec-42ec-af80-40b7ec0922e9,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I almost completed the html coding when I found that python had a course at the time the all in one sololearn app came out. This has been an amazing tool so far, I have made a simple calculator all ready, (mostly because they walked me through all of it) but not only that I understand what's going on behind the scenes. I highly recommend sololearn for anyone trying to learn code while having a busy schedule!",10.0,1.6.1,,,almost completed html coding found python course time one sololearn app came amazing tool far made simple calculator ready mostly walked understand whats going behind scenes highly recommend sololearn anyone trying learn code busy schedule
96160,2017-11-25 15:57:23,,5,,A Google user,,,POSITIVE,python,168323a8-f0c8-40d6-845d-6cbeb0b52a66,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank you very very very much for the program .. it's an awesome program .. it's help me so much to learn c++ .. and i will learn also python3 inchallah ..,0.0,,,,thank much program awesome program help much learn c learn also python3 inchallah
96314,2017-11-24 00:53:21,,4,,A Google user,,,POSITIVE,python,5cf8e5ef-97d2-40dd-944b-bd601257e94c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app. Covers the popular programming languages. I can't rate a 5 star yet because I've started only the python course. Gone halfway on that course already and I absolutely love it. When i have done up to three courses, I will come back and edit my review. I should have a truer review then. Thumbs up.",2.0,1.6.1,,,great app covers popular programming languages cant rate 5 star yet ive started python course gone halfway course already absolutely love done three courses come back edit review truer review thumbs
96415,2017-11-22 17:33:14,,5,,A Google user,,,POSITIVE,python,60d41bd3-d3ba-4a79-8153-0b0e82fb3294,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was learning python and gamification was done properly,0.0,1.6.1,,,learning python gamification done properly
96454,2017-11-22 08:57:54,,5,,A Google user,,,POSITIVE,python,aa04b3e1-f3ec-48bd-88de-d8ac98c0f86b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Well app i useful learn pythone,0.0,,,,well app useful learn pythone
96530,2017-11-21 12:54:17,,5,,A Google user,,,POSITIVE,python,0ac1e138-9975-4904-8f59-e803eaa138f8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Helped me learn python! Great app!,0.0,1.6.1,,,helped learn python great app
96801,2017-11-18 15:23:54,,5,,A Google user,,,POSITIVE,python,19f7ac38-13ed-4ff0-b55e-221ef89abc73,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I don't rate apps much but this app deserved it. I wanted to learn python and hovered through a lot of websites and apps like code academy, udacity but they were not worth it. Then I downloaded this app and I really enjoy programming with it. There is also a code playground for people to upload their codes for others to use it . There is this vast community that is always there to help you. I wish I could give is 6 stars out of 5.",16.0,1.6.1,,,dont rate apps much app deserved wanted learn python hovered lot websites apps like code academy udacity worth downloaded app really enjoy programming also code playground people upload codes others use vast community always help wish could give 6 stars 5
96834,2017-11-18 11:22:46,,5,,A Google user,,,POSITIVE,python,2261f09c-9a8e-4502-ab9a-20e41e81038f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app for learning python.,0.0,1.6.1,,,excellent app learning python
96893,2017-11-17 17:47:11,,5,,A Google user,,,POSITIVE,python,c3ef3812-1602-4292-aecb-d1c4a41ab8fa,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've completed the python, c#, cpp, and sql courses and they are very good for introducing key concepts for each language. It is lacking on implementation of the code, but makes up for that with the community.",0.0,1.6.1,,,ive completed python c cpp sql courses good introducing key concepts language lacking implementation code makes community
96999,2017-11-16 12:12:57,,5,,A Google user,,,POSITIVE,python,2f92e9da-203d-4c1d-9fb8-5a6c5d73faaf,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing!. Literally the best app to learn code,I started to learn python it explains everything from the base.Assuming you have no prior experience in any type of code whatsoever it is the best app for you.Loved it.",0.0,1.5.2,,,amazing literally best app learn codei started learn python explains everything baseassuming prior experience type code whatsoever best app youloved
97075,2017-11-15 14:02:24,,5,,A Google user,,,POSITIVE,python,081660fc-5b29-469a-bfaf-5c2424aebd86,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really helping drill python syntax in my memory,0.0,1.6.1,,,really helping drill python syntax memory
97126,2017-11-15 00:32:43,,5,,A Google user,,,NEGATIVE,python,83c18937-53ba-44b9-8138-b1157d25496e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very enjoyable and user friendly way to learn the basics onward through advanced programming. Having said all this though, I've seen, both personally and from the community, that the swift and python lessons are lacking greatly in regard to clear explanation/instruction making it incredibly difficult to enjoy, nonetheless actually learn- just view the comment area in any of these lesson sections, you'll notice person after person leaving comments which express confusion in varying degrees, myself included... Its very discouraging to want to continue ""learning"" via sololearn when the way they provide assists so well in learning  other languages, yet for python and swift, myself and hundreds of others all of a sudden don't get it. Its obviously not just me, perhaps sololearn isn't adequate for ""teaching"" certain language",0.0,1.6.1,,,enjoyable user friendly way learn basics onward advanced programming said though ive seen personally community swift python lessons lacking greatly regard clear explanationinstruction making incredibly difficult enjoy nonetheless actually learn view comment area lesson sections youll notice person person leaving comments express confusion varying degrees included discouraging want continue learning via sololearn way provide assists well learning languages yet python swift hundreds others sudden dont get obviously perhaps sololearn isnt adequate teaching certain language
97370,2017-11-12 09:11:35,,5,,A Google user,,,POSITIVE,python,a85f6794-d1ea-4dc5-8c05-42461ad0f488,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app for learning python!,0.0,1.6.1,,,great app learning python
97382,2017-11-12 07:24:25,,5,,A Google user,,,POSITIVE,python,74903335-f682-44c4-bb74-50926f607986,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great for learning python programming language,0.0,1.6.1,,,great learning python programming language
97692,2017-11-08 22:35:48,,5,,A Google user,,,POSITIVE,python,2062bc62-19a0-45ca-ac80-750dbe0c7d26,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have learned python before.  As a refresher this is awesome,0.0,1.6.1,,,learned python refresher awesome
97703,2017-11-08 20:41:16,,5,,A Google user,,,POSITIVE,python,01662d03-03b1-43d6-a37d-bb3d071dfbcc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Working my way through the python tutorial, finding it very useful.",0.0,1.6.1,,,working way python tutorial finding useful
97958,2017-11-05 23:26:23,,5,,A Google user,,,POSITIVE,python,371801bd-920e-47d6-9c5a-de394521e807,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It has a nice way of working though python that I can remember!,0.0,1.6.1,,,nice way working though python remember
98093,2017-11-04 14:38:53,,5,,A Google user,,,POSITIVE,python,702e2906-0939-4895-8c7f-49949c083822,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice introduction to python language using examples.,0.0,1.6.1,,,nice introduction python language using examples
98128,2017-11-04 07:57:52,,1,,A Google user,,,NEGATIVE,python,b0dfe421-d502-4236-903d-12f76df34185,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Common solo learn,  i'm reading python from the app and you know what i feel,  you noob at programming and bring dangerous things to new programmer.  Use 'list' to name a 'list'??? Get lost. Anyone know about python should understand what i say",3.0,1.6.1,,,common solo learn im reading python app know feel noob programming bring dangerous things new programmer use list name list get lost anyone know python understand say
98131,2017-11-04 05:34:15,,5,,A Google user,,,POSITIVE,python,47cac4b3-af4e-41d7-a452-46dd2d5c5f72,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great work! I m learning python and I d love more advanced courses or project based tasks,0.0,1.6.1,,,great work learning python love advanced courses project based tasks
98223,2017-11-03 06:16:23,,4,,A Google user,,,NEGATIVE,python,21c58b4b-054b-47e4-95a6-7db7217057ce,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm taking the python course and really digging it. I would like to be able to write test codes offline though... I suppose I could use another app for this but it would be nice to have only one app open.,0.0,1.6.1,,,im taking python course really digging would like able write test codes offline though suppose could use another app would nice one app open
98492,2017-10-31 12:24:26,,5,,A Google user,,,POSITIVE,python,b262bf5c-daba-4198-88d6-6cb1ba6e1a48,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great intro to python,0.0,1.6.1,,,great intro python
98609,2017-10-30 05:56:19,,5,,A Google user,,,POSITIVE,python,63361669-7c3a-4c4f-924f-6548f2c2a137,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I don't normally leave ratings but this is great. The app keeps learning fun; I've never advanced so much in learning programming on my own! Currently on track to complete the python course.,2.0,1.6.1,,,dont normally leave ratings great app keeps learning fun ive never advanced much learning programming currently track complete python course
98693,2017-10-29 10:47:45,,5,,A Google user,,,POSITIVE,python,7e94c6ae-712d-4e5a-b09f-f9dfcab588ee,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app to learn python,0.0,1.6.1,,,good app learn python
98975,2017-10-26 19:40:55,,5,,A Google user,,,POSITIVE,python,37e86547-bdbb-40ec-99b9-caab91e7ad97,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great to squeeze in a bit of python learning into your day.,0.0,1.6,,,great squeeze bit python learning day
99359,2017-10-23 05:43:55,,5,,A Google user,,,POSITIVE,python,5922984d-dc4a-498d-86b3-c0bdebfe8974,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a gem. Best apps for learning python.,0.0,1.5.2,,,gem best apps learning python
99483,2017-10-21 22:55:53,,5,,A Google user,,,POSITIVE,python,439e54f3-643b-4d76-86a9-deb15240d273,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to learn for new learners of python,0.0,1.5.3,,,easy learn new learners python
99717,2017-10-19 13:38:23,,5,,A Google user,,,POSITIVE,python,958fd128-d829-4b8e-959d-4e901f10b78c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Simply the best to learn python,0.0,1.5.3,,,simply best learn python
99827,2017-10-18 14:20:09,,5,,A Google user,,,POSITIVE,python,e3c90d0b-5ec5-4939-a28c-7905bf5fd757,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've been using it a month and I'm almost through the Python module. It's great. Easy to learn on the go. Community support is brilliant . I replaced one of my habitual game choices with this app and now I'm learning python.... boom!,0.0,1.5.3,,,ive using month im almost python module great easy learn go community support brilliant replaced one habitual game choices app im learning python boom
99900,2017-10-17 19:23:48,,5,,A Google user,,,POSITIVE,python,dbc80e21-c075-40b0-8e3e-708aa00deb21,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good for python so far,0.0,1.5.3,,,good python far
100021,2017-10-16 10:16:13,,5,,A Google user,,,POSITIVE,python,a24551be-73b8-49a2-8dac-0ff0de0bfe9d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great application! Especially the python course. Hoping for more advanced courses!,0.0,1.5.3,,,great application especially python course hoping advanced courses
100163,2017-10-14 23:59:27,,5,,A Google user,,,POSITIVE,python,c008243e-3112-4d65-9f1f-861cded2b4c4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Helped me learn and brush up python on the go, it is pretty engaging app",0.0,1.5.3,,,helped learn brush python go pretty engaging app
100302,2017-10-13 14:11:23,,5,,A Google user,,,NEGATIVE,python,ecf41489-cb92-406a-a728-8fefb5f49dda,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please jnclude python 3.6 tutorial as well as Java 9 tutorials.,0.0,,,,please jnclude python 36 tutorial well java 9 tutorials
100383,2017-10-12 17:26:15,,5,,A Google user,,,POSITIVE,python,f3ed3827-60dc-4c4b-ae1c-c6c59e76217c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Brilliant app. Easy to follow (just finished python & SQL) I am waiting for TCL/TQ language to be added if possible.,0.0,1.5.2,,,brilliant app easy follow finished python sql waiting tcltq language added possible
