Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
35419,2019-03-31 10:02:12,,,4,,A Google user,,NEGATIVE,python,07e35f33-3802-4ebb-b035-48d0b0f04a33,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Before update we get the example of some programs in every course, but now in python there is no any example of program. U call ro search for the program but the search engine is not work properly.",0.0,5.0.13,"Dear Vicky, 
We really apologize for the inconvenience you've experienced. We would like to request for the details of the problem so that we can properly address your concerns. Please contact us at Hello@prghub.com so that we can assist you the soonest.
-PA",2019-03-28 12:40:03
35555,2019-03-28 00:40:37,,,5,,A Google user,,NEGATIVE,python,e282a3ba-34d1-45f4-8d8e-f33e4c5a2782,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sir i got python certificate is it helpfull for me in future plz reply sir my certificate no is 687241 plz check n reply sir,0.0,,"Hi Friend!
Congratulations! We're so delighted that you've finished the Python course with us. Getting certified ensures you that you are familiar with all the basics of the language and allows you to be confident in your interviews when you pursue your career in the future. If you have further inquiries, feel free to contact us at Hello@prghub.com",2019-03-28 05:42:26
36193,2019-03-14 02:54:13,,,4,,A Google user,,NEGATIVE,python,eeb31a2a-1175-4bef-b144-787e2970af3d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please do add more syllabus in python.,0.0,4.2.3,"Dear Devang,
We apologize that the lessons are not enough for you at the moment. Rest assured that we are continuously working hard on adding more quality contents our future updates to live up to your expectations. Please get in touch with us at Hello@prghub.com so we can assist you better.
-PA",2019-03-14 03:25:27
36194,2019-03-14 02:51:41,,,5,,A Google user,,POSITIVE,python,565e8897-d25f-4726-b3a2-3cee964a714c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,one of the best app to learn python and other thank you,0.0,5.0.13,"Dear Friend,
We are truly delighted to know that you consider us to be one of the best. It really keeps us motivated to continuously improve our contents and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you!
-PA",2019-03-14 08:44:17
36521,2019-03-05 23:57:41,,,2,,A Google user,,NEGATIVE,python,1fc94f7f-a46d-4e8f-8408-09a4aa9e5827,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"would like to have ot converted to python 3, instead of just python 2.",0.0,5.0.13,"Dear Llane,
We sincerely apologize for the inconvenience caused and truly understand the difficulty faced. We're constantly working on adding more new courses and content which will be soon available in our future updates. We kindly request you to get in touch with us at hello@prghub.com for better assistance.
-SS",2019-03-06 05:54:16
37054,2019-02-20 23:40:07,,,5,,A Google user,,POSITIVE,python,2aae703a-d5e0-4ac6-a9a5-1fde1910dcef,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"i bought life time subscription,and i loved it.That is a reason because it is updating with the time.You will find all courses whichever you want like java,python,c++ not only these but machne learning,AI etc.so,genuinly i like this application.",0.0,5.0.12,"Dear Friend, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future updates too :)
-SS",2019-02-21 00:21:13
37655,2019-02-09 00:30:51,,,5,,A Google user,,POSITIVE,python,9dc3957e-3dfd-405f-b149-f7f574c4b114,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Grate App for learning python language,0.0,5.0.11,"Dear Friend, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future updates too :)
-SS",2019-02-09 06:45:09
37770,2019-02-06 14:11:51,,,5,,A Google user,,POSITIVE,python,19159491-d886-4ed6-9f8e-ec38ecca2c78,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app and colorful taking python G573 and its been brutwl but this helped a lot,0.0,5.0.11,"Dear Friend, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future updates too :)
-SS",2019-02-06 18:22:34
37866,2019-02-03 20:41:37,,,4,,A Google user,,NEGATIVE,python,4856e94c-6396-47a0-b9d2-d5368bd1c555,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,When python 3 will be available please?,0.0,5.0.11,"Dear Friend,
We sincerely apologize for the inconvenience. We're constantly working on adding more new courses and content which will be made available soon in our future updates. Python 3 is already in our Pipeline and will be made available really soon. For any issues, please contact us at hello@prghub.com.
-SS",2019-02-04 00:12:04
37876,2019-02-03 10:46:44,,,5,,A Google user,,POSITIVE,python,e6719622-9b50-4557-b024-961959cd7694,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love your app but I will love it even more if you add django, flask , nosql , scipy , Pygame and many other python module please add them  Please  love you",0.0,5.0.11,"Dear Friend, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future updates too and we have noted down your advise :)
-NY",2019-02-03 18:10:47
38111,2019-01-26 10:57:05,,,4,,A Google user,,POSITIVE,python,1add345c-60a4-4c5d-941c-c2bd139a4b7f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Outstanding...... This helped me learning python a bit but please add more courses fast like c#,1.0,5.0.8,"Dear Friend, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2019-01-26 14:10:44
38891,2019-01-02 05:16:48,,,5,,A Google user,,POSITIVE,python,a9dd8863-a320-473d-9e8f-d4c0996db1d0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's excellent but please put notes on python3,0.0,5.0.8,"Dear Bharat,
We sincerely apologize for the inconvenience. We're constantly working on adding more new courses and content which will be soon available in our future updates. Your request has been noted and will definitely be considered while making our future updates. Happy Learning!
-SS",2019-01-03 02:59:24
39008,2018-12-28 00:36:05,,,5,,A Google user,,POSITIVE,python,a2ffba1b-7563-44bd-9156-4e46d716eafc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I did the fundamental course. I think it was well put together and the system of exlaining was wonderful . It help me so much as a newby ""noob"" to grasp the concept. Waiting for python course to be made available. I am definitely going to make use of the special you offering on lifetime membership as soon as funds are available. Thank you for this awesome app",0.0,5.0.8,"Dear Friend,
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2018-12-28 07:20:03
39261,2018-12-18 12:28:41,,,5,,A Google user,,POSITIVE,python,3059250a-ca32-49cb-8ccf-55772890f573,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,By far its great I am learning python and C and its easy and fluid,3.0,5.0.7,"Dear Friend,
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2018-12-19 03:07:27
39395,2018-11-17 11:58:14,,,5,,A Google user,,POSITIVE,python,2305b24c-8036-4a44-a4fc-dcd6007d3046,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,As a child I've always wanted to know how to program and this app taught me how to program with python and now I can program with it any way I want so thank you for developing this app!,14.0,5.0.3,"Dear Friend,
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2018-11-19 01:18:18
39438,2018-11-05 03:01:39,,,3,,A Google user,,NEGATIVE,python,766f5b38-492a-4e9b-8545-1358cf311f6f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why I can't access python 3? Please help me...,0.0,5.0.1,"Dear Al,
We sincerely apologize for the inconvenience. We would like to inform you that we are constantly working on adding more new courses and content which will be soon made available in our future updates. We are working on the Python 3 Course and it will be made available soon. Your request has been noted. Thank you for your patience.
-SS",2018-11-05 07:35:54
39461,2018-10-28 12:43:47,,,5,,A Google user,,POSITIVE,python,632234ab-c4ea-42e5-bf8a-5492b6b25bcb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank you for adding a new python course,7.0,5.0.1,"Dear Friend,
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application and we will definitely keep you satisfied and provide you with the best learning experience in the future updates.
-SS",2018-10-28 16:37:55
39578,2018-09-28 00:27:33,,,4,,A Google user,,NEGATIVE,python,fd2acb95-6023-4b9a-bb5b-78f695e26887,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have learnt python 3 in the old version but in the new one I can't find it but rather says to learn python.it has lots of bugs,2.0,5.0.0,"Dear Naren,
We sincerely apologize for the inconvenience. We would like to inform you that Python 3 Course will be available soon in our future updates. Only Tutorials for Python 3 are available. We would request you to get in touch with us at hello@prghub.com so that we can look into the bugs and correct it ASAP.
-SS",2018-09-28 03:12:33
39862,2018-07-21 07:03:28,,,2,,A Google user,,NEGATIVE,python,c8420b13-36be-4e20-8c62-ca68db281e2d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please add python programming,0.0,4.2.6,"Dear Harsh,
We sincerely apologize for the inconvenience caused. We are continuously working on adding more new courses and content in our Future Updates. Your request has been noted. Thank you very much for sharing your feedback. Please support us by Rating us 5 Stars! Happy Learning.
-SS",2018-07-30 05:23:13
39915,2018-07-14 14:21:59,,,5,,A Google user,,NEGATIVE,python,366a1afe-5a85-4254-a3e2-139fea0018d5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"some error occurred syncing your progress please try again solved i hope 
you create python 3 interactive learning like python 2",0.0,4.2.5,"Dear Aldi,
We sincerely apologise for the inconvenience caused. We request you to kindly reinstall the application and try using it. If you still have difficulties please reach us out at Hello@PrgHub.com so that we could assist you better.
-SS",2018-07-14 15:14:51
39963,2018-07-08 08:04:22,,,2,,A Google user,,NEGATIVE,python,cb83dfcc-187d-4b0c-8298-15ab96fd5398,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Purchased the pro version as I wanted to learn python programming .overall 
prob wasnt worth the purchase",1.0,4.2.4,"Dear Bidza,
We sincerely apologise for the inconvenience caused.The Courses are targeted to absolute beginners,hence the content is prepared in this way. We would kindly request you to get in touch with us at hello@prghub.com so that we can get more insight about what you expected from our app.We promise to look into the issue and work on it.
-SS",2018-07-30 05:41:43
40009,2018-06-30 10:06:16,,,5,,A Google user,,NEGATIVE,python,84bc26a0-f119-463c-9add-a81e7a7dcb99,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please add python3 course 😭😭😭😭😭😭please,0.0,,"Dear Friend,
Thank you very much for the review. Your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We are continuously working on adding more new courses and features. Your request has been noted. All the best for your learning process and future endeavours.
-SS",2018-07-02 07:29:59
40129,2018-06-05 16:21:11,,,5,,A Google user,,NEGATIVE,python,0c546706-dfb0-4fed-968f-0c1dddeb9c7c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please make a python 3 course!,0.0,4.2.1,"Dear Farhad,
Thank you very much for your review.
We have noted down your request and will work on it.
Keep loving and supporting us. All the best for your learning process and future endeavours.
-SS",2018-06-06 03:41:00
40139,2018-06-03 15:55:26,,,5,,A Google user,,POSITIVE,python,06a7c1cc-82ef-4a24-80e8-b8b830108df5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dear App developers many many good wishes from me for giving this gift to 
those students interested on programming. Please make a special app with 
python 2 and Python 3 pro course.",0.0,,"Dear Friend,
Thank you very much for your review.
We have noted down your request and will work on it.
Keep loving and supporting us. All the best for your learning process and future endeavours.
-NY",2018-06-04 05:03:50
